Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2016-12-01T14:31:00Z,TQQQ,2.3220141925711,-48639,Market On Close,Filled,-112940.44831247,"Monthly rotation to TECL" 
2016-12-01T14:31:00Z,TECL,4.0135237058,27771,Market On Close,Filled,111459.56683377,"Monthly rotation to TECL" 
2016-12-01T21:00:00Z,TECL,0,-27771,Stop Market,Canceled,0,"Monthly stop reset" 
2017-01-03T14:31:00Z,TECL,4.6676063378,-27771,Market On Close,Filled,-129624.09560704,"Monthly rotation to TQQQ" 
2017-01-03T14:31:00Z,TQQQ,2.5817548586514,50313,Market On Close,Filled,129895.83220333,"Monthly rotation to TQQQ" 
2017-01-03T21:00:00Z,TQQQ,0,-50313,Stop Market,Canceled,0,"Monthly stop reset" 
2017-02-01T14:31:00Z,TQQQ,2.9734375970795,-50313,Market On Close,Filled,-149602.56582186,"Monthly rotation to TECL" 
2017-02-01T14:31:00Z,TECL,5.123647284,29288,Market On Close,Filled,150061.38165379,"Monthly rotation to TECL" 
2017-02-01T21:00:00Z,TECL,0,-29288,Stop Market,Canceled,0,"Monthly stop reset" 
2017-03-01T14:31:00Z,TECL,5.9694124651,-29288,Market On Close,Filled,-174832.15227785,"Monthly rotation to TQQQ" 
2017-03-01T14:31:00Z,TQQQ,3.4156492653019,50750,Market On Close,Filled,173344.20021407,"Monthly rotation to TQQQ" 
2017-03-01T21:00:00Z,TQQQ,0,-50750,Stop Market,Canceled,0,"Monthly stop reset" 
2017-04-03T13:31:00Z,TQQQ,3.4877662219475,-50750,Market On Close,Filled,-177004.13576383,"Monthly rotation to TECL" 
2017-04-03T13:31:00Z,TECL,6.0638910675,29406,Market On Close,Filled,178314.78073091,"Monthly rotation to TECL" 
2017-04-03T20:00:00Z,TECL,0,-29406,Stop Market,Canceled,0,"Monthly stop reset" 
2017-05-01T19:50:00Z,TECL,0,-29406,Stop Market,Canceled,0,"Monthly stop reset" 
2017-06-01T19:50:00Z,TECL,6.59842192954,-29406,Stop Market,Filled,-194033.19526005,"8.0% monthly-reset stop" 
2017-07-03T13:31:00Z,TQQQ,3.7643466380937,50170,Market On Close,Filled,188857.27083316,"Monthly rotation to TQQQ" 
2017-07-03T17:00:00Z,TQQQ,0,-50170,Stop Market,Canceled,0,"Monthly stop reset" 
2017-08-01T19:50:00Z,TQQQ,0,-50170,Stop Market,Canceled,0,"Monthly stop reset" 
2017-09-01T13:31:00Z,TQQQ,4.572294300733,-50170,Market On Close,Filled,-229392.00506777,"Monthly rotation to TECL" 
2017-09-01T13:31:00Z,TECL,7.976174318,29393,Market On Close,Filled,234443.69172897,"Monthly rotation to TECL" 
2017-09-01T20:00:00Z,TECL,0,-29393,Stop Market,Canceled,0,"Monthly stop reset" 
2017-10-02T13:31:00Z,TECL,8.1660399709,-29393,Market On Close,Filled,-240024.41286466,"Monthly rotation to TQQQ" 
2017-10-02T13:31:00Z,TQQQ,4.539802045541,52864,Market On Close,Filled,239992.09533548,"Monthly rotation to TQQQ" 
2017-10-02T20:00:00Z,TQQQ,0,-52864,Stop Market,Canceled,0,"Monthly stop reset" 
2017-11-01T19:50:00Z,TQQQ,0,-52864,Stop Market,Canceled,0,"Monthly stop reset" 
2017-12-01T14:31:00Z,TQQQ,5.3600333656309,-52864,Market On Close,Filled,-283352.80384071,"Monthly rotation to TECL" 
2017-12-01T14:31:00Z,TECL,9.9665841051,28401,Market On Close,Filled,283060.95516895,"Monthly rotation to TECL" 
2017-12-01T21:00:00Z,TECL,0,-28401,Stop Market,Canceled,0,"Monthly stop reset" 
2018-01-02T14:31:00Z,TECL,10.5795454296,-28401,Market On Close,Filled,-300469.66974607,"Monthly rotation to TQQQ" 
2018-01-02T14:31:00Z,TQQQ,5.7788664599956,52762,Market On Close,Filled,304904.55216229,"Monthly rotation to TQQQ" 
2018-01-02T21:00:00Z,TQQQ,0,-52762,Stop Market,Canceled,0,"Monthly stop reset" 
2018-02-01T14:31:00Z,TQQQ,6.8439784350689,-52762,Market On Close,Filled,-361101.99019111,"Monthly rotation to TECL" 
2018-02-01T14:31:00Z,TECL,12.4601110088,29417,Market On Close,Filled,366539.08554587,"Monthly rotation to TECL" 
2018-02-01T21:00:00Z,TECL,11.463302128096,-29417,Stop Market,Filled,-337215.9587022,"8.0% monthly-reset stop" 
2018-03-01T14:31:00Z,TQQQ,6.269816511006,49731,Market On Close,Filled,311804.24490884,"Monthly rotation to TQQQ" 
2018-03-01T21:00:00Z,TQQQ,5.7682311901255,-49731,Stop Market,Filled,-286859.90531613,"8.0% monthly-reset stop" 
2018-04-02T13:31:00Z,TQQQ,5.1963833486275,53077,Market On Close,Filled,275808.4389951,"Monthly rotation to TQQQ" 
2018-04-02T20:00:00Z,TQQQ,0,-53077,Stop Market,Canceled,0,"Monthly stop reset" 
2018-05-01T13:31:00Z,TQQQ,5.8632670740919,-53077,Market On Close,Filled,-311204.62649157,"Monthly rotation to TECL" 
2018-05-01T13:31:00Z,TECL,10.6450196664,32009,Market On Close,Filled,340736.4345018,"Monthly rotation to TECL" 
2018-05-01T20:00:00Z,TECL,0,-32009,Stop Market,Canceled,0,"Monthly stop reset" 
2018-06-01T19:50:00Z,TECL,0,-32009,Stop Market,Canceled,0,"Monthly stop reset" 
2018-07-02T13:31:00Z,TECL,12.5072585883,-32009,Market On Close,Filled,-400344.84015289,"Monthly rotation to TQQQ" 
2018-07-02T13:31:00Z,TQQQ,6.941066727625,56839,Market On Close,Filled,394523.29173148,"Monthly rotation to TQQQ" 
2018-07-02T20:00:00Z,TQQQ,0,-56839,Stop Market,Canceled,0,"Monthly stop reset" 
2018-08-01T13:31:00Z,TQQQ,7.402298769125,-56839,Market On Close,Filled,-420739.2597383,"Monthly rotation to TECL" 
2018-08-01T13:31:00Z,TECL,13.1341249035,32608,Market On Close,Filled,428277.54485333,"Monthly rotation to TECL" 
2018-08-01T20:00:00Z,TECL,0,-32608,Stop Market,Canceled,0,"Monthly stop reset" 
2018-09-04T19:50:00Z,TECL,14.165611557732,-32608,Stop Market,Filled,-461912.26167453,"8.0% monthly-reset stop" 
2018-10-01T13:31:00Z,TECL,15.4696972028,29984,Market On Close,Filled,463843.40092876,"Monthly rotation to TECL" 
2018-10-01T20:00:00Z,TECL,14.232121426576,-29984,Stop Market,Filled,-426735.92885445,"8.0% monthly-reset stop" 
2018-11-01T13:31:00Z,SHY,69.419441592,6055,Market On Close,Filled,420334.71883956,"Monthly rotation to SHY" 
2018-11-01T20:00:00Z,SHY,0,-6055,Stop Market,Canceled,0,"Monthly stop reset" 
2018-12-03T14:31:00Z,SHY,69.588333792,-6055,Market On Close,Filled,-421357.36111056,"Monthly rotation to GLD" 
2018-12-03T14:31:00Z,GLD,116.41,3648,Market On Close,Filled,424663.68,"Monthly rotation to GLD" 
2018-12-03T21:00:00Z,GLD,0,-3648,Stop Market,Canceled,0,"Monthly stop reset" 
2019-01-02T20:50:00Z,GLD,0,-3648,Stop Market,Canceled,0,"Monthly stop reset" 
2019-02-01T20:50:00Z,GLD,0,-3648,Stop Market,Canceled,0,"Monthly stop reset" 
2019-03-01T20:50:00Z,GLD,0,-3648,Stop Market,Canceled,0,"Monthly stop reset" 
2019-04-01T19:50:00Z,GLD,0,-3648,Stop Market,Canceled,0,"Monthly stop reset" 
2019-05-01T13:31:00Z,GLD,120.4,-3648,Market On Close,Filled,-439219.2,"Monthly rotation to TQQQ" 
2019-05-01T13:31:00Z,TQQQ,7.7792906105,55731,Market On Close,Filled,433547.64501378,"Monthly rotation to TQQQ" 
2019-05-01T20:00:00Z,TQQQ,7.1362756205,-55731,Stop Market,Filled,-397711.77660609,"8.0% monthly-reset stop" 
2019-06-03T13:31:00Z,TQQQ,5.5978027185,66878,Market On Close,Filled,374369.85020784,"Monthly rotation to TQQQ" 
2019-06-03T20:00:00Z,TQQQ,0,-66878,Stop Market,Canceled,0,"Monthly stop reset" 
2019-07-01T19:50:00Z,TQQQ,0,-66878,Stop Market,Canceled,0,"Monthly stop reset" 
2019-08-01T13:31:00Z,TQQQ,7.701890658,-66878,Market On Close,Filled,-515087.04342572,"Monthly rotation to TECL" 
2019-08-01T13:31:00Z,TECL,15.638984937,34527,Market On Close,Filled,539967.2329198,"Monthly rotation to TECL" 
2019-08-01T20:00:00Z,TECL,13.623854574,-34527,Stop Market,Filled,-470390.8268765,"8.0% monthly-reset stop" 
2019-09-03T13:31:00Z,TECL,14.191896315,32023,Market On Close,Filled,454467.09569525,"Monthly rotation to TECL" 
2019-09-03T20:00:00Z,TECL,0,-32023,Stop Market,Canceled,0,"Monthly stop reset" 
2019-10-01T13:31:00Z,TECL,14.856833579,-32023,Market On Close,Filled,-475760.38170032,"Monthly rotation to TQQQ" 
2019-10-01T13:31:00Z,TQQQ,7.161281759,68829,Market On Close,Filled,492903.86219021,"Monthly rotation to TQQQ" 
2019-10-01T20:00:00Z,TQQQ,6.58837921828,-68829,Stop Market,Filled,-453471.55321499,"8.0% monthly-reset stop" 
2019-11-01T13:31:00Z,TQQQ,8.4746994145,54880,Market On Close,Filled,465091.50386776,"Monthly rotation to TQQQ" 
2019-11-01T20:00:00Z,TQQQ,0,-54880,Stop Market,Canceled,0,"Monthly stop reset" 
2019-12-02T14:31:00Z,TQQQ,8.959342194,-54880,Market On Close,Filled,-491688.69960672,"Monthly rotation to TECL" 
2019-12-02T14:31:00Z,TECL,18.8265868322,25273,Market On Close,Filled,475804.32901019,"Monthly rotation to TECL" 
2019-12-02T21:00:00Z,TECL,0,-25273,Stop Market,Canceled,0,"Monthly stop reset" 
2020-01-02T14:31:00Z,TECL,23.3673835706,-25273,Market On Close,Filled,-590563.88497977,"Monthly rotation to TQQQ" 
2020-01-02T14:31:00Z,TQQQ,10.8208869165,54578,Market On Close,Filled,590582.36612874,"Monthly rotation to TQQQ" 
2020-01-02T21:00:00Z,TQQQ,0,-54578,Stop Market,Canceled,0,"Monthly stop reset" 
2020-02-03T14:31:00Z,TQQQ,11.66664095775,-54578,Market On Close,Filled,-636741.93019208,"Monthly rotation to TECL" 
2020-02-03T14:31:00Z,TECL,25.5225699094,24900,Market On Close,Filled,635511.99074406,"Monthly rotation to TECL" 
2020-02-03T21:00:00Z,TECL,23.480764316648,-24900,Stop Market,Filled,-584671.03148454,"8.0% monthly-reset stop" 
2020-03-02T14:31:00Z,TECL,22.2696484728,30996,Market On Close,Filled,690270.02406291,"Monthly rotation to TECL" 
2020-03-02T21:00:00Z,TECL,20.488076594976,-30996,Stop Market,Filled,-635048.42213788,"8.0% monthly-reset stop" 
2020-04-01T13:31:00Z,IEF,103.293090363,5191,Market On Close,Filled,536194.43207433,"Monthly rotation to IEF" 
2020-04-01T20:00:00Z,IEF,0,-5191,Stop Market,Canceled,0,"Monthly stop reset" 
2020-05-01T13:31:00Z,IEF,103.299999348,-5191,Market On Close,Filled,-536230.29661547,"Monthly rotation to TQQQ" 
2020-05-01T13:31:00Z,TQQQ,7.565329459125,64174,Market On Close,Filled,485497.45270989,"Monthly rotation to TQQQ" 
2020-05-01T20:00:00Z,TQQQ,0,-64174,Stop Market,Canceled,0,"Monthly stop reset" 
2020-06-01T13:31:00Z,TQQQ,9.981088889625,-64174,Market On Close,Filled,-640526.39840279,"Monthly rotation to TECL" 
2020-06-01T13:31:00Z,TECL,17.8875998356,38121,Market On Close,Filled,681893.19333291,"Monthly rotation to TECL" 
2020-06-01T20:00:00Z,TECL,0,-38121,Stop Market,Canceled,0,"Monthly stop reset" 
2020-07-01T13:31:00Z,TECL,21.4344689801,-38121,Market On Close,Filled,-817103.39199039,"Monthly rotation to TQQQ" 
2020-07-01T13:31:00Z,TQQQ,12.04782587775,70600,Market On Close,Filled,850576.50696915,"Monthly rotation to TQQQ" 
2020-07-01T20:00:00Z,TQQQ,0,-70600,Stop Market,Canceled,0,"Monthly stop reset" 
2020-08-03T19:50:00Z,TQQQ,0,-70600,Stop Market,Canceled,0,"Monthly stop reset" 
2020-09-01T19:50:00Z,TQQQ,17.68354962372,-70600,Stop Market,Filled,-1248458.6034346,"8.0% monthly-reset stop" 
2020-10-01T13:31:00Z,TECL,28.9558504829,43487,Market On Close,Filled,1259203.0699499,"Monthly rotation to TECL" 
2020-10-01T20:00:00Z,TECL,26.639382444268,-43487,Stop Market,Filled,-1158466.8243539,"8.0% monthly-reset stop" 
2020-11-02T14:31:00Z,TECL,23.6754662507,47579,Market On Close,Filled,1126455.0087421,"Monthly rotation to TECL" 
2020-11-02T21:00:00Z,TECL,0,-47579,Stop Market,Canceled,0,"Monthly stop reset" 
2020-12-01T20:50:00Z,TECL,0,-47579,Stop Market,Canceled,0,"Monthly stop reset" 
2021-01-04T14:31:00Z,TECL,35.6198914746,-47579,Market On Close,Filled,-1694758.81647,"Monthly rotation to TQQQ" 
2021-01-04T14:31:00Z,TQQQ,20.709096751875,82031,Market On Close,Filled,1698787.9156531,"Monthly rotation to TQQQ" 
2021-01-04T21:00:00Z,TQQQ,0,-82031,Stop Market,Canceled,0,"Monthly stop reset" 
2021-02-01T20:50:00Z,TQQQ,0,-82031,Stop Market,Canceled,0,"Monthly stop reset" 
2021-03-01T20:50:00Z,TQQQ,19.55539100634,-82031,Stop Market,Filled,-1604148.2796411,"8.0% monthly-reset stop" 
2021-04-01T13:31:00Z,TQQQ,22.8473095025,73245,Market On Close,Filled,1673451.1845106,"Monthly rotation to TQQQ" 
2021-04-01T20:00:00Z,TQQQ,0,-73245,Stop Market,Canceled,0,"Monthly stop reset" 
2021-05-03T13:31:00Z,TQQQ,25.2297192525,-73245,Market On Close,Filled,-1847950.7866494,"Monthly rotation to TECL" 
2021-05-03T13:31:00Z,TECL,43.667973774,40793,Market On Close,Filled,1781347.6541628,"Monthly rotation to TECL" 
2021-05-03T20:00:00Z,TECL,40.17453587208,-40793,Stop Market,Filled,-1638839.8418298,"8.0% monthly-reset stop" 
2021-06-01T13:31:00Z,TECL,41.638192614,38458,Market On Close,Filled,1601321.6115492,"Monthly rotation to TECL" 
2021-06-01T20:00:00Z,TECL,0,-38458,Stop Market,Canceled,0,"Monthly stop reset" 
2021-07-01T13:31:00Z,TECL,51.464178684,-38458,Market On Close,Filled,-1979209.3838293,"Monthly rotation to TQQQ" 
2021-07-01T13:31:00Z,TQQQ,29.198813896,68381,Market On Close,Filled,1996644.0930224,"Monthly rotation to TQQQ" 
2021-07-01T20:00:00Z,TQQQ,0,-68381,Stop Market,Canceled,0,"Monthly stop reset" 
2021-08-02T19:50:00Z,TQQQ,0,-68381,Stop Market,Canceled,0,"Monthly stop reset" 
2021-09-01T13:31:00Z,TQQQ,35.81000095225,-68381,Market On Close,Filled,-2448723.6751158,"Monthly rotation to TECL" 
2021-09-01T13:31:00Z,TECL,63.172325466,38608,Market On Close,Filled,2438957.1415913,"Monthly rotation to TECL" 
2021-09-01T20:00:00Z,TECL,56.41868997,-38608,Stop Market,Filled,-2178212.7823618,"8.0% monthly-reset stop" 
2021-10-01T13:31:00Z,TQQQ,30.218485269,73866,Market On Close,Filled,2232118.63288,"Monthly rotation to TQQQ" 
2021-10-01T20:00:00Z,TQQQ,27.80100644748,-73866,Stop Market,Filled,-2053549.1422496,"8.0% monthly-reset stop" 
2021-11-01T13:31:00Z,TECL,65.534252634,30720,Market On Close,Filled,2013212.2409165,"Monthly rotation to TECL" 
2021-11-01T20:00:00Z,TECL,0,-30720,Stop Market,Canceled,0,"Monthly stop reset" 
2021-12-01T14:31:00Z,TECL,70.922398986,-30720,Market On Close,Filled,-2178736.0968499,"Monthly rotation to TQQQ" 
2021-12-01T14:31:00Z,TQQQ,36.9511752225,58379,Market On Close,Filled,2157172.6583143,"Monthly rotation to TQQQ" 
2021-12-01T21:00:00Z,TQQQ,33.9950812047,-58379,Stop Market,Filled,-1984598.8456492,"8.0% monthly-reset stop" 
2022-01-03T14:31:00Z,TQQQ,40.7702079995,50648,Market On Close,Filled,2064929.4947587,"Monthly rotation to TQQQ" 
2022-01-03T21:00:00Z,TQQQ,37.50859135954,-50648,Stop Market,Filled,-1899735.135178,"8.0% monthly-reset stop" 
2022-02-01T14:31:00Z,GLD,168.23,10959,Market On Close,Filled,1843632.57,"Monthly rotation to GLD" 
2022-02-01T21:00:00Z,GLD,0,-10959,Stop Market,Canceled,0,"Monthly stop reset" 
2022-03-01T20:50:00Z,GLD,0,-10959,Stop Market,Canceled,0,"Monthly stop reset" 
2022-04-01T19:50:00Z,GLD,0,-10959,Stop Market,Canceled,0,"Monthly stop reset" 
2022-05-02T19:50:00Z,GLD,0,-10959,Stop Market,Canceled,0,"Monthly stop reset" 
2022-06-01T13:31:00Z,GLD,172.23,-10959,Market On Close,Filled,-1887468.57,"Monthly rotation to SHY" 
2022-06-01T13:31:00Z,SHY,72.158269836,25923,Market On Close,Filled,1870558.8289586,"Monthly rotation to SHY" 
2022-06-01T20:00:00Z,SHY,0,-25923,Stop Market,Canceled,0,"Monthly stop reset" 
2022-07-01T19:50:00Z,SHY,0,-25923,Stop Market,Canceled,0,"Monthly stop reset" 
2022-08-01T19:50:00Z,SHY,0,-25923,Stop Market,Canceled,0,"Monthly stop reset" 
2022-09-01T13:31:00Z,SHY,71.521579994,-25923,Market On Close,Filled,-1854053.9181845,"Monthly rotation to IEF" 
2022-09-01T13:31:00Z,IEF,86.970327948,21340,Market On Close,Filled,1855946.7984103,"Monthly rotation to IEF" 
2022-09-01T20:00:00Z,IEF,0,-21340,Stop Market,Canceled,0,"Monthly stop reset" 
2022-10-03T13:31:00Z,IEF,84.507018464,-21340,Market On Close,Filled,-1803379.7740218,"Monthly rotation to SHY" 
2022-10-03T13:31:00Z,SHY,70.875647936,25395,Market On Close,Filled,1799887.0793347,"Monthly rotation to SHY" 
2022-10-03T20:00:00Z,SHY,0,-25395,Stop Market,Canceled,0,"Monthly stop reset" 
2022-11-01T19:50:00Z,SHY,0,-25395,Stop Market,Canceled,0,"Monthly stop reset" 
2022-12-01T20:50:00Z,SHY,0,-25395,Stop Market,Canceled,0,"Monthly stop reset" 
2023-01-03T14:31:00Z,SHY,71.266473912,-25395,Market On Close,Filled,-1809812.1049952,"Monthly rotation to GLD" 
2023-01-03T14:31:00Z,GLD,171.06,10760,Market On Close,Filled,1840605.6,"Monthly rotation to GLD" 
2023-01-03T21:00:00Z,GLD,0,-10760,Stop Market,Canceled,0,"Monthly stop reset" 
2023-02-01T20:50:00Z,GLD,0,-10760,Stop Market,Canceled,0,"Monthly stop reset" 
2023-03-01T20:50:00Z,GLD,0,-10760,Stop Market,Canceled,0,"Monthly stop reset" 
2023-04-03T13:31:00Z,GLD,184.54,-10760,Market On Close,Filled,-1985650.4,"Monthly rotation to TQQQ" 
2023-04-03T13:31:00Z,TQQQ,13.517670699,143786,Market On Close,Filled,1943651.7991264,"Monthly rotation to TQQQ" 
2023-04-03T20:00:00Z,TQQQ,12.43625704308,-143786,Stop Market,Filled,-1788159.6551963,"8.0% monthly-reset stop" 
2023-05-01T13:31:00Z,TECL,33.994314256,53539,Market On Close,Filled,1820021.590952,"Monthly rotation to TECL" 
2023-05-01T20:00:00Z,TECL,0,-53539,Stop Market,Canceled,0,"Monthly stop reset" 
2023-06-01T13:31:00Z,TECL,44.147977048,-53539,Market On Close,Filled,-2363638.5431729,"Monthly rotation to TQQQ" 
2023-06-01T13:31:00Z,TQQQ,17.3475168165,136900,Market On Close,Filled,2374875.0521788,"Monthly rotation to TQQQ" 
2023-06-01T20:00:00Z,TQQQ,0,-136900,Stop Market,Canceled,0,"Monthly stop reset" 
2023-07-03T16:50:00Z,TQQQ,0,-136900,Stop Market,Canceled,0,"Monthly stop reset" 
2023-08-01T13:31:00Z,TQQQ,21.72738084,-136900,Market On Close,Filled,-2974478.436996,"Monthly rotation to TECL" 
2023-08-01T13:31:00Z,TECL,53.738223,55734,Market On Close,Filled,2995046.120682,"Monthly rotation to TECL" 
2023-08-01T20:00:00Z,TECL,49.43916516,-55734,Stop Market,Filled,-2755442.4310274,"8.0% monthly-reset stop" 
2023-09-01T13:31:00Z,TQQQ,20.4370759725,132520,Market On Close,Filled,2708321.3078757,"Monthly rotation to TQQQ" 
2023-09-01T20:00:00Z,TQQQ,18.8021098947,-132520,Stop Market,Filled,-2491655.6032456,"8.0% monthly-reset stop" 
2023-10-02T13:31:00Z,TQQQ,17.6864237305,144828,Market On Close,Filled,2561489.3760409,"Monthly rotation to TQQQ" 
2023-10-02T20:00:00Z,TQQQ,16.27150983206,-144828,Stop Market,Filled,-2356570.2259576,"8.0% monthly-reset stop" 
2023-11-01T13:31:00Z,TQQQ,16.7165074305,144518,Market On Close,Filled,2415836.220841,"Monthly rotation to TQQQ" 
2023-11-01T20:00:00Z,TQQQ,0,-144518,Stop Market,Canceled,0,"Monthly stop reset" 
2023-12-01T20:50:00Z,TQQQ,0,-144518,Stop Market,Canceled,0,"Monthly stop reset" 
2024-01-02T14:31:00Z,TQQQ,23.443709082,-144518,Market On Close,Filled,-3388037.9491125,"Monthly rotation to TECL" 
2024-01-02T14:31:00Z,TECL,57.3747804,55477,Market On Close,Filled,3182980.6922508,"Monthly rotation to TECL" 
2024-01-02T21:00:00Z,TECL,0,-55477,Stop Market,Canceled,0,"Monthly stop reset" 
2024-02-01T20:50:00Z,TECL,0,-55477,Stop Market,Canceled,0,"Monthly stop reset" 
2024-03-01T14:31:00Z,TECL,78.344196,-55477,Market On Close,Filled,-4346300.961492,"Monthly rotation to TQQQ" 
2024-03-01T14:31:00Z,TQQQ,30.750080082,143176,Market On Close,Filled,4402673.4658204,"Monthly rotation to TQQQ" 
2024-03-01T21:00:00Z,TQQQ,28.29007367544,-143176,Stop Market,Filled,-4050459.5885548,"8.0% monthly-reset stop" 
2024-04-01T13:31:00Z,TECL,75.321675858,54523,Market On Close,Filled,4106763.7328057,"Monthly rotation to TECL" 
2024-04-01T20:00:00Z,TECL,69.29594178936,-54523,Stop Market,Filled,-3778222.6341813,"8.0% monthly-reset stop" 
2024-05-01T13:31:00Z,TECL,59.369227788,61262,Market On Close,Filled,3637077.6327485,"Monthly rotation to TECL" 
2024-05-01T20:00:00Z,TECL,0,-61262,Stop Market,Canceled,0,"Monthly stop reset" 
2024-06-03T19:50:00Z,TECL,0,-61262,Stop Market,Canceled,0,"Monthly stop reset" 
2024-07-01T19:50:00Z,TECL,83.66606107344,-61262,Stop Market,Filled,-5125550.2334811,"8.0% monthly-reset stop" 
2024-08-01T13:31:00Z,TECL,70.489368072,66027,Market On Close,Filled,4654201.5056899,"Monthly rotation to TECL" 
2024-08-01T20:00:00Z,TECL,64.587237624,-66027,Stop Market,Filled,-4264501.5385998,"8.0% monthly-reset stop" 
2024-09-03T13:31:00Z,TECL,66.968635194,62297,Market On Close,Filled,4171945.0666806,"Monthly rotation to TECL" 
2024-09-03T20:00:00Z,TECL,61.61114437848,-62297,Stop Market,Filled,-3838189.4613462,"8.0% monthly-reset stop" 
2024-10-01T13:31:00Z,TQQQ,34.175469471,126422,Market On Close,Filled,4320531.2014628,"Monthly rotation to TQQQ" 
2024-10-01T20:00:00Z,TQQQ,0,-126422,Stop Market,Canceled,0,"Monthly stop reset" 
2024-11-01T13:31:00Z,TQQQ,34.9188425465,-126422,Market On Close,Filled,-4414509.9124136,"Monthly rotation to TECL" 
2024-11-01T13:31:00Z,TECL,78.063146226,59090,Market On Close,Filled,4612751.3104943,"Monthly rotation to TECL" 
2024-11-01T20:00:00Z,TECL,0,-59090,Stop Market,Canceled,0,"Monthly stop reset" 
2024-12-02T20:50:00Z,TECL,0,-59090,Stop Market,Canceled,0,"Monthly stop reset" 
2025-01-02T14:31:00Z,TECL,84.08323638,-59090,Market On Close,Filled,-4968478.4376942,"Monthly rotation to TQQQ" 
2025-01-02T14:31:00Z,TQQQ,38.8383803235,127696,Market On Close,Filled,4959505.8137897,"Monthly rotation to TQQQ" 
2025-01-02T21:00:00Z,TQQQ,0,-127696,Stop Market,Canceled,0,"Monthly stop reset" 
2025-02-03T14:31:00Z,TQQQ,39.870711684,-127696,Market On Close,Filled,-5091330.3992001,"Monthly rotation to TECL" 
2025-02-03T14:31:00Z,TECL,77.09420862,64923,Market On Close,Filled,5005187.3062363,"Monthly rotation to TECL" 
2025-02-03T21:00:00Z,TECL,70.9266719304,-64923,Stop Market,Filled,-4604772.3217374,"8.0% monthly-reset stop" 
2025-03-03T14:31:00Z,TECL,66.86294472,64112,Market On Close,Filled,4286717.1118886,"Monthly rotation to TECL" 
2025-03-03T21:00:00Z,TECL,61.5139091424,-64112,Stop Market,Filled,-3943779.7429375,"8.0% monthly-reset stop" 
2025-04-01T13:31:00Z,GLD,287.57,15097,Market On Close,Filled,4341444.29,"Monthly rotation to GLD" 
2025-04-01T20:00:00Z,GLD,0,-15097,Stop Market,Canceled,0,"Monthly stop reset" 
2025-05-01T19:50:00Z,GLD,0,-15097,Stop Market,Canceled,0,"Monthly stop reset" 
2025-06-02T13:31:00Z,GLD,311.67,-15097,Market On Close,Filled,-4705281.99,"Monthly rotation to TECL" 
2025-06-02T13:31:00Z,TECL,68.921342362,68330,Market On Close,Filled,4709395.3235955,"Monthly rotation to TECL" 
2025-06-02T20:00:00Z,TECL,0,-68330,Stop Market,Canceled,0,"Monthly stop reset" 
2025-07-01T13:31:00Z,TECL,85.603877672,-68330,Market On Close,Filled,-5849312.9613278,"Monthly rotation to TQQQ" 
2025-07-01T13:31:00Z,TQQQ,40.184728336,145702,Market On Close,Filled,5854995.2880119,"Monthly rotation to TQQQ" 
2025-07-01T20:00:00Z,TQQQ,0,-145702,Stop Market,Canceled,0,"Monthly stop reset" 
2025-08-01T19:50:00Z,TQQQ,0,-145702,Stop Market,Canceled,0,"Monthly stop reset" 
2025-09-02T19:50:00Z,TQQQ,0,-145702,Stop Market,Canceled,0,"Monthly stop reset" 
